training_completed,business_division,department,engagement_score,tenure,leadership_score,overtime,incidents,duration_elearning,time_in_title,delta_trainings_last_year,risk_of_leaving,leadership_score2,date,id
0,WM,AML,2.0,6.0,6.518794848761053,34.0,2.0,143.0,16.0,6.0,0.6174357980620812,0.8736009267251181,2019-03-03,4004
1,IB,HDO,4.0,8.0,6.66837636807149,49.0,1.0,120.0,15.0,3.0,0.50149118952476,1.084727774266354,2019-02-03,4005
1,SB,QHA,3.0,9.0,8.079694720545689,41.0,1.0,137.0,15.0,3.0,0.7819891877656237,3.0767331771301603,2019-02-27,4006
1,IB,ABD,3.0,10.0,7.087286388595091,61.0,1.0,63.0,16.0,5.0,0.5705174451465409,1.6759983566504628,2019-03-04,4007
1,IB,HDO,4.0,11.0,4.9045786868204875,12.0,1.0,92.0,8.0,5.0,0.6344869615840599,-1.4047846057371416,2019-01-17,4008
1,SB,ZEF,3.0,14.0,5.375515340131292,43.0,1.0,150.0,16.0,4.0,0.6274299588206759,-0.7400810282933167,2019-01-27,4009
0,WM,ZEF,2.0,13.0,4.1788926573365295,50.0,1.0,131.0,10.0,5.0,0.44851954542583056,-2.4290542108057505,2019-02-19,4010
1,SB,GLI,3.0,12.0,4.1610940145141075,38.0,2.0,121.0,21.0,5.0,0.37586041125720915,-2.4541761066584824,2019-01-08,4011
1,WM,HDO,4.0,8.0,6.167617040912924,58.0,2.0,85.0,8.0,5.0,0.4047280400598154,0.377930981405584,2019-03-16,4012
1,IB,AML,3.0,9.0,7.703055313906616,16.0,1.0,120.0,12.0,4.0,0.6828993288269072,2.54512545613571,2019-02-13,4013
1,SB,HDO,3.0,10.0,5.902009738301226,42.0,2.0,117.0,7.0,5.0,0.48448211343095937,0.0030395326300265424,2019-02-19,4014
0,SB,GHL,2.0,12.0,5.447316120538918,46.0,2.0,170.0,18.0,5.0,0.5629060519471059,-0.6387378109737913,2019-01-08,4015
1,IB,ADC,3.0,8.0,5.462614668120528,33.0,2.0,76.0,20.0,7.0,0.24792802999619099,-0.617144674751117,2019-02-19,4016
0,AM,AML,3.0,16.0,2.091874910745142,37.0,0.0,207.0,24.0,2.0,0.5332368366225705,-5.374775578202688,2019-02-05,4017
1,WM,QHA,3.0,8.0,6.735915422957928,31.0,1.0,76.0,18.0,6.0,0.4790777897817277,1.180055778753957,2019-03-23,4018
1,WM,POR,2.0,12.0,7.264185613526035,36.0,1.0,68.0,11.0,5.0,0.7684582453301615,1.9256827820014757,2019-02-16,4019
1,SB,ABD,3.0,7.0,4.712335192018539,20.0,1.0,84.0,24.0,6.0,0.2241675984245974,-1.676126702039896,2019-02-14,4020
1,AM,NAP,4.0,8.0,4.979057719918277,24.0,2.0,90.0,16.0,6.0,0.35134776418436936,-1.2996611684412454,2019-03-04,4021
1,WM,HDO,2.0,10.0,7.196831218096289,16.0,2.0,75.0,9.0,6.0,0.658371811054246,1.8306154151189697,2019-02-10,4022
1,WM,ZEF,4.0,10.0,4.166218947368737,49.0,1.0,86.0,16.0,5.0,0.4309042012109012,-2.446942519765887,2019-02-11,4023
1,IB,ABD,3.0,10.0,5.820755101809304,46.0,1.0,114.0,12.0,5.0,0.6146369555273927,-0.1116473306250888,2019-02-09,4024
1,AM,AML,3.0,12.0,5.179366094783407,50.0,1.0,85.0,15.0,4.0,0.5264682322308291,-1.0169358965203563,2019-03-04,4025
1,IB,GLI,3.0,10.0,6.908995750110506,40.0,1.0,82.0,17.0,6.0,0.6876114393611608,1.4243500205265098,2019-01-10,4026
0,WM,GHL,4.0,11.0,3.63470109002177,63.0,2.0,193.0,15.0,5.0,0.4694663405095201,-3.1971534425513686,2019-02-23,4027
1,WM,AML,3.0,9.0,6.387795906396023,39.0,1.0,89.0,13.0,5.0,0.6131623836358467,0.6887024589179722,2019-03-17,4028
0,AM,QHA,3.0,8.0,6.606974557004623,59.0,2.0,106.0,17.0,6.0,0.3868786158320909,0.9980621830647693,2019-03-13,4029
1,AM,POR,3.0,9.0,6.401773653193893,28.0,2.0,98.0,14.0,6.0,0.5625500843614738,0.7084313507675015,2019-02-27,4030
0,SB,ABD,3.0,10.0,5.714026335158669,66.0,2.0,157.0,12.0,4.0,0.5353825743008033,-0.2622896569551739,2019-01-23,4031
1,SB,ADC,2.0,12.0,6.82536170898767,29.0,1.0,74.0,8.0,4.0,0.6260576768774065,1.3063047464124469,2019-03-31,4032
1,AM,NAP,4.0,11.0,7.4682944519834145,40.0,1.0,103.0,14.0,2.0,0.5931664111964442,2.2137722185673403,2019-03-21,4033
0,SB,HDO,3.0,13.0,4.93535174482691,64.0,1.0,167.0,21.0,4.0,0.4779174635941945,-1.3613499705225067,2019-02-20,4034
1,SB,POR,4.0,8.0,6.424244442278086,60.0,2.0,95.0,12.0,5.0,0.42805142611546193,0.7401477478396807,2019-03-01,4035
0,SB,GHL,2.0,13.0,5.394943027228765,42.0,2.0,163.0,16.0,5.0,0.5706490379121036,-0.7126598177666732,2019-01-15,4036
1,SB,ABD,3.0,10.0,7.20296040001543,36.0,2.0,115.0,13.0,5.0,0.6657603085134185,1.8392664494349766,2019-01-23,4037
1,AM,NAP,3.0,18.0,5.6070180743967715,42.0,1.0,105.0,12.0,2.0,0.6613061236365948,-0.41332647527122757,2019-02-26,4038
1,IB,GHL,3.0,8.0,4.911924568379495,26.0,1.0,118.0,9.0,5.0,0.6040447161037974,-1.394416260615937,2019-02-10,4039
1,IB,AML,3.0,7.0,6.711353596913316,53.0,1.0,102.0,14.0,5.0,0.5635986053866969,1.1453879873946988,2019-02-06,4040
0,SB,GHL,4.0,10.0,3.667352665069237,49.0,2.0,141.0,15.0,5.0,0.344179698323658,-3.1510673743070625,2019-01-18,4041
0,WM,POR,4.0,7.0,3.5369627391349048,37.0,1.0,158.0,17.0,5.0,0.36493858532979373,-3.335106245823792,2019-02-08,4042
1,SB,HDO,3.0,15.0,5.97955614432484,33.0,1.0,144.0,8.0,2.0,0.5750280452964267,0.11249241369042096,2019-01-04,4043
0,SB,ABD,2.0,16.0,4.3806715172857205,32.0,2.0,154.0,12.0,5.0,0.480475798456933,-2.14425342259391,2019-02-09,4044
1,SB,AML,3.0,8.0,6.4695532578768535,47.0,2.0,86.0,17.0,6.0,0.5377526100948523,0.8040988792848829,2019-02-04,4045
1,IB,GHL,4.0,13.0,3.9565749340001135,28.0,1.0,150.0,20.0,4.0,0.5118941179341938,-2.74284457940837,2019-01-07,4046
0,AM,ZEF,3.0,9.0,5.647371940249102,37.0,2.0,146.0,11.0,4.0,0.5014180912268847,-0.35636900804679894,2019-01-19,4047
0,AM,GLI,5.0,9.0,5.408140047264365,35.0,1.0,159.0,10.0,3.0,0.5747186284539169,-0.6940328827689577,2019-02-27,4048
1,WM,QHA,3.0,7.0,3.197090774416373,47.0,1.0,158.0,16.0,6.0,0.3394334597163587,-3.8148185579427043,2019-02-18,4049
1,WM,NAP,3.0,9.0,3.48447560392846,51.0,1.0,112.0,20.0,5.0,0.2871118460775869,-3.4091892170604265,2019-03-30,4050
0,SB,NAP,2.0,14.0,3.592932020291464,36.0,1.0,181.0,25.0,4.0,0.5112582671917572,-3.256108399403944,2019-03-18,4051
1,SB,NAP,3.0,13.0,6.176461998223994,47.0,1.0,81.0,13.0,4.0,0.45881142516885076,0.39041519711840367,2019-02-19,4052
0,AM,AML,4.0,15.0,3.973430440471219,69.0,2.0,197.0,18.0,3.0,0.4181798040644609,-2.7190538734350618,2019-02-11,4053
0,WM,GHL,3.0,11.0,3.6886840219772967,43.0,2.0,132.0,17.0,5.0,0.2930594045418488,-3.1209592288721377,2019-01-12,4054
0,AM,ABD,4.0,6.0,7.265688151961376,25.0,1.0,122.0,10.0,4.0,0.5383812398875351,1.927803539997687,2019-03-01,4055
1,IB,POR,3.0,7.0,5.0576659523828535,34.0,1.0,114.0,23.0,5.0,0.31496611862572527,-1.1887095723647862,2019-03-06,4056
0,SB,POR,3.0,10.0,5.3705453360702196,18.0,1.0,84.0,14.0,6.0,0.43894857464836756,-0.747095940927704,2019-03-25,4057
1,IB,ZEF,3.0,7.0,6.037268408732537,44.0,1.0,72.0,16.0,6.0,0.45391734464158306,0.19395039396120328,2019-03-24,4058
1,IB,GLI,4.0,10.0,3.605816501849958,29.0,1.0,123.0,23.0,5.0,0.3921361366612677,-3.237922596865046,2019-02-23,4059
0,WM,NAP,3.0,10.0,4.5452866978642685,35.0,1.0,158.0,14.0,5.0,0.548335565707972,-1.911907312638634,2019-03-20,4060
1,SB,ADC,3.0,10.0,5.35159750683772,59.0,1.0,99.0,8.0,5.0,0.5684544836257126,-0.7738398560319816,2019-03-22,4061
0,AM,AML,2.0,8.0,6.96505017544037,35.0,2.0,144.0,22.0,6.0,0.5843708203021261,1.503468043696662,2019-01-11,4062
1,AM,POR,4.0,6.0,7.653209009690052,43.0,1.0,164.0,16.0,3.0,0.5980208587881665,2.47476988601355,2019-02-13,4063
1,IB,ADC,4.0,10.0,5.988667870964865,28.0,1.0,91.0,9.0,4.0,0.5182468183109498,0.1253531609941937,2019-02-16,4064
1,WM,AML,3.0,8.0,8.802186428162159,49.0,1.0,137.0,12.0,3.0,0.76895392593077,4.096494156340285,2019-01-09,4065
0,AM,GLI,3.0,10.0,4.9592834604042135,47.0,1.0,149.0,15.0,4.0,0.492891289973874,-1.3275715486333455,2019-02-11,4066
1,IB,POR,4.0,9.0,3.501227196147052,42.0,1.0,123.0,18.0,5.0,0.3540305099150589,-3.385545180867242,2019-01-04,4067
1,AM,ADC,4.0,12.0,3.7576295906106187,25.0,2.0,133.0,21.0,5.0,0.33941205142463776,-3.023646000442618,2019-03-15,4068
1,IB,QHA,3.0,15.0,7.27218711309667,34.0,1.0,86.0,8.0,2.0,0.5051833754413432,1.9369764992182728,2019-01-22,4069
1,SB,AML,3.0,11.0,4.359986917268276,49.0,2.0,130.0,5.0,4.0,0.3030175487102906,-2.1734487029632126,2019-01-31,4070
1,WM,ABD,3.0,10.0,3.902734169608905,51.0,1.0,119.0,17.0,5.0,0.4203959095233426,-2.8188381306674333,2019-01-10,4071
1,IB,ZEF,4.0,10.0,6.105445892563073,35.0,2.0,160.0,9.0,4.0,0.5656076081426854,0.2901795090336442,2019-02-22,4072
0,IB,ADC,3.0,12.0,3.360491371264789,43.0,1.0,185.0,16.0,5.0,0.534967382212904,-3.5841867722916603,2019-01-20,4073
1,AM,ADC,3.0,10.0,5.742023098732672,29.0,1.0,103.0,16.0,6.0,0.5511703094103376,-0.22277362274195345,2019-01-07,4074
1,SB,AML,3.0,7.0,7.356158277308318,41.0,2.0,111.0,12.0,5.0,0.5530140490925497,2.0554976057433327,2019-03-10,4075
1,AM,ADC,4.0,13.0,4.879773465932192,36.0,2.0,69.0,9.0,4.0,0.24363720835355238,-1.4397959367682223,2019-03-30,4076
1,SB,ZEF,2.0,4.0,5.464439442373946,26.0,2.0,78.0,19.0,7.0,0.31108842842853335,-0.614569096983391,2019-01-19,4077
1,AM,HDO,3.0,10.0,4.607729306877972,42.0,1.0,136.0,15.0,4.0,0.4782449609779099,-1.8237726870907223,2019-03-17,4078
1,WM,GLI,3.0,11.0,3.0691799910230517,32.0,1.0,173.0,17.0,4.0,0.34827263850214024,-3.995358243519206,2019-03-19,4079
0,WM,QHA,3.0,7.0,4.388172903307482,50.0,2.0,157.0,9.0,6.0,0.48905468386235323,-2.133665590686162,2019-01-23,4080
0,IB,ADC,3.0,7.0,3.44800970175887,28.0,2.0,143.0,7.0,6.0,0.3023764884222406,-3.4606590176300713,2019-03-15,4081
0,SB,POR,3.0,11.0,6.0695229895241765,39.0,2.0,172.0,12.0,4.0,0.5380646634406852,0.23947612463097956,2019-03-19,4082
1,AM,QHA,2.0,8.0,6.859267808577924,17.0,1.0,103.0,9.0,5.0,0.6495796481464846,1.35416151342424,2019-03-02,4083
1,WM,ADC,3.0,8.0,7.987850841742833,21.0,1.0,137.0,14.0,4.0,0.7732617021776743,2.9471001269579435,2019-01-09,4084
1,AM,ADC,4.0,9.0,6.375766685982291,42.0,2.0,159.0,11.0,4.0,0.5381863475109614,0.6717238147910919,2019-02-13,4085
1,SB,ZEF,4.0,9.0,5.212661760344205,53.0,1.0,88.0,15.0,4.0,0.3594503654206525,-0.9699407266688624,2019-02-08,4086
1,IB,POR,3.0,6.0,4.194371167484665,53.0,1.0,124.0,20.0,6.0,0.36771510709238386,-2.407207066403984,2019-01-17,4087
1,SB,ABD,3.0,14.0,5.524978241125385,54.0,1.0,130.0,15.0,4.0,0.6524986816772317,-0.5291216045842886,2019-02-28,4088
0,IB,NAP,3.0,6.0,4.176672266871582,36.0,1.0,149.0,9.0,6.0,0.40157357160808865,-2.432188181107269,2019-02-08,4089
1,AM,ABD,2.0,10.0,7.277919006420513,41.0,1.0,45.0,14.0,6.0,0.6034361253418112,1.9450667805142792,2019-02-20,4090
1,SB,AML,4.0,13.0,4.3122789642838,32.0,1.0,181.0,18.0,4.0,0.6232387523448742,-2.2407860970657136,2019-03-01,4091
1,WM,ABD,4.0,11.0,5.732009334776951,52.0,2.0,98.0,7.0,5.0,0.3726742680191226,-0.23690755068799807,2019-02-14,4092
1,AM,POR,3.0,10.0,5.416084430473412,30.0,2.0,95.0,23.0,5.0,0.3923470892866183,-0.6828197824453509,2019-03-07,4093
0,IB,POR,3.0,6.0,6.653314494488005,49.0,2.0,126.0,16.0,7.0,0.465479041728604,1.0634686915774934,2019-01-02,4094
1,SB,GLI,4.0,10.0,4.267450742616514,42.0,1.0,127.0,19.0,5.0,0.3782481948984663,-2.304058894167418,2019-02-01,4095
1,IB,AML,4.0,10.0,5.683049327785113,44.0,1.0,134.0,18.0,4.0,0.5629415981488064,-0.30601215652055924,2019-03-04,4096
0,WM,GHL,5.0,7.0,6.541443037939677,28.0,1.0,180.0,6.0,3.0,0.5849199628576441,0.905567715174945,2019-03-14,4097
1,SB,QHA,2.0,6.0,8.500050219729491,28.0,2.0,141.0,20.0,6.0,0.6875106295515113,3.6700439804862386,2019-01-22,4098
1,IB,HDO,3.0,9.0,6.10714811265879,52.0,1.0,50.0,16.0,7.0,0.5247218426349776,0.2925821077255616,2019-01-02,4099
1,SB,ADC,3.0,15.0,4.5009715395492105,19.0,2.0,100.0,19.0,4.0,0.40411076249356137,-1.9744559464302953,2019-01-27,4100
1,AM,ZEF,3.0,10.0,6.089209745688375,43.0,1.0,65.0,15.0,5.0,0.4614745532634169,0.2672629982128314,2019-03-13,4101
1,SB,ZEF,3.0,14.0,6.370083286814748,47.0,1.0,80.0,14.0,4.0,0.5418338465904852,0.663701980575921,2019-02-15,4102
1,WM,HDO,4.0,11.0,5.667284804169057,32.0,1.0,133.0,22.0,4.0,0.5944176218837475,-0.32826299465477915,2019-02-15,4103
0,IB,GLI,4.0,8.0,7.632954810741043,37.0,1.0,168.0,6.0,4.0,0.7919856407583076,2.4461820952671363,2019-03-31,4104
0,WM,HDO,3.0,11.0,3.546442346871398,35.0,2.0,153.0,14.0,5.0,0.33702477544336223,-3.321726252716624,2019-03-28,4105
0,WM,GHL,4.0,9.0,6.848948001385625,43.0,1.0,142.0,8.0,3.0,0.6332368473038378,1.3395956207271515,2019-01-09,4106
0,SB,QHA,3.0,11.0,5.4287172904087795,42.0,1.0,117.0,15.0,5.0,0.4107833839053856,-0.6649891312667859,2019-02-14,4107
1,WM,HDO,3.0,9.0,6.512094244177992,57.0,1.0,79.0,7.0,5.0,0.6106973561594173,0.8641433578438564,2019-01-28,4108
0,IB,GHL,2.0,8.0,6.889851443372977,61.0,1.0,152.0,22.0,6.0,0.6740558825427145,1.397328787231849,2019-01-22,4109
1,SB,HDO,3.0,10.0,5.471401687604513,35.0,1.0,68.0,17.0,6.0,0.5043983553808764,-0.6047422353890257,2019-03-17,4110
1,SB,ABD,3.0,11.0,5.785399696492466,36.0,1.0,133.0,21.0,5.0,0.567911100140703,-0.1615497203220081,2019-01-26,4111
0,AM,QHA,3.0,9.0,4.909438204807426,34.0,1.0,113.0,15.0,6.0,0.4202451815714618,-1.3979256386810364,2019-02-17,4112
0,SB,POR,3.0,7.0,5.63340731021286,41.0,1.0,136.0,11.0,5.0,0.5104477568653375,-0.3760793862420678,2019-03-31,4113
1,AM,HDO,4.0,11.0,5.953551469677644,47.0,1.0,116.0,15.0,3.0,0.6007941955939523,0.07578811355422743,2019-01-25,4114
1,WM,ZEF,3.0,10.0,8.271879146175078,38.0,1.0,155.0,9.0,4.0,0.8962025292639431,3.3479919002445246,2019-01-17,4115
1,SB,GHL,4.0,11.0,5.2954304636198195,34.0,2.0,89.0,8.0,4.0,0.369484560440266,-0.8531168337293205,2019-02-03,4116
1,AM,NAP,3.0,12.0,7.513408117405852,40.0,1.0,88.0,15.0,4.0,0.7697846267364866,2.2774479052803627,2019-03-05,4117
0,WM,AML,1.0,17.0,4.515598086275059,34.0,1.0,166.0,19.0,5.0,0.6207364686573952,-1.9538113058698934,2019-01-05,4118
1,IB,ZEF,4.0,12.0,3.6708622814149297,56.0,1.0,162.0,15.0,4.0,0.531698120174894,-3.146113726031787,2019-03-26,4119
1,WM,GHL,3.0,7.0,5.418934965466454,43.0,1.0,129.0,18.0,6.0,0.5356199955503298,-0.6787963945986352,2019-01-05,4120
1,AM,HDO,3.0,10.0,6.683528338572224,41.0,1.0,71.0,15.0,5.0,0.5919953810289733,1.106114024256358,2019-03-01,4121
0,SB,GHL,3.0,9.0,4.246822253293601,33.0,1.0,163.0,16.0,5.0,0.550016271423421,-2.3331749770923804,2019-03-11,4122
1,WM,AML,4.0,8.0,5.687094271001641,51.0,2.0,69.0,11.0,5.0,0.3349284003860719,-0.3003029210901025,2019-03-12,4123
1,AM,GLI,2.0,12.0,7.021805971704856,38.0,1.0,90.0,12.0,4.0,0.6726219056989096,1.5835760169292707,2019-02-19,4124
0,SB,POR,4.0,9.0,6.31230203255965,43.0,2.0,153.0,8.0,4.0,0.5667112945903026,0.5821466245794378,2019-01-17,4125
0,IB,ABD,2.0,8.0,6.944489002873381,46.0,2.0,140.0,21.0,6.0,0.5164917544380243,1.4744469750122962,2019-03-21,4126
0,AM,GLI,3.0,8.0,5.241552531226041,67.0,2.0,168.0,8.0,6.0,0.5325821628278483,-0.9291628457686194,2019-01-16,4127
0,WM,GLI,3.0,10.0,6.011748738391877,27.0,2.0,129.0,18.0,6.0,0.39102755419569474,0.1579306531927387,2019-02-09,4128
0,IB,HDO,3.0,9.0,6.272410950877644,52.0,1.0,150.0,11.0,4.0,0.5843857344431919,0.5258423541096819,2019-01-30,4129
0,SB,ZEF,2.0,12.0,4.635261907424258,26.0,2.0,126.0,14.0,6.0,0.45443458503487794,-1.7849117958205536,2019-03-08,4130
0,WM,HDO,3.0,10.0,4.5786047401206815,35.0,2.0,143.0,10.0,6.0,0.5440742387326892,-1.8648805591983009,2019-02-01,4131
1,IB,NAP,4.0,12.0,4.0331893546796564,41.0,1.0,92.0,12.0,5.0,0.4331549757793057,-2.634707149137322,2019-02-25,4132
1,IB,ZEF,3.0,7.0,7.473070186694942,42.0,1.0,127.0,18.0,5.0,0.7693816862661205,2.2205129297125814,2019-03-15,4133
1,IB,GLI,3.0,15.0,9.090454589420517,32.0,1.0,103.0,8.0,2.0,0.7171008551991844,4.503370275887351,2019-03-14,4134
0,SB,ADC,2.0,14.0,4.72829258755409,49.0,2.0,157.0,22.0,5.0,0.5072145918282335,-1.6536036348192913,2019-03-13,4135
1,IB,POR,4.0,9.0,4.700310375316782,22.0,2.0,100.0,21.0,6.0,0.3663303313130415,-1.6930991305471528,2019-01-25,4136
0,AM,HDO,3.0,13.0,4.1520602053162055,42.0,2.0,189.0,14.0,4.0,0.4424520111220136,-2.4669268773822632,2019-01-07,4137
0,SB,ADC,3.0,6.0,4.804064663296543,28.0,1.0,147.0,13.0,6.0,0.5360768159688716,-1.5466551323778943,2019-02-02,4138
0,WM,HDO,2.0,10.0,6.550716625957039,54.0,2.0,138.0,7.0,6.0,0.648996003796747,0.9186569217328635,2019-02-15,4139
0,SB,ZEF,3.0,9.0,4.512748650511297,27.0,2.0,148.0,14.0,6.0,0.4772104115209721,-1.9578331422093536,2019-01-02,4140
1,AM,QHA,3.0,11.0,5.610536927704425,28.0,1.0,82.0,16.0,5.0,0.48876915372036417,-0.40835978948524465,2019-02-28,4141
1,WM,HDO,2.0,9.0,6.671329487483227,47.0,1.0,76.0,13.0,6.0,0.5359881044103001,1.0888959548991397,2019-03-17,4142
0,AM,HDO,2.0,12.0,5.570940654656272,21.0,2.0,128.0,14.0,6.0,0.5278685877607249,-0.46424795228488125,2019-02-22,4143
1,WM,ABD,2.0,9.0,7.181827572690774,61.0,2.0,102.0,15.0,6.0,0.6161741742182757,1.8094385185966209,2019-01-17,4144
0,WM,ABD,3.0,7.0,4.62207147010456,52.0,2.0,101.0,17.0,7.0,0.3498860563971304,-1.8035294396433745,2019-01-01,4145
0,WM,ADC,3.0,14.0,5.3093516481966185,30.0,2.0,167.0,12.0,5.0,0.5691488214956112,-0.8334677766313009,2019-01-31,4146
1,SB,QHA,4.0,11.0,8.584533536457863,34.0,1.0,148.0,14.0,3.0,0.9024077014410867,3.789287964722495,2019-02-08,4147
1,WM,HDO,4.0,13.0,6.710499599511688,23.0,1.0,155.0,7.0,3.0,0.6865606220168149,1.14418261269303,2019-01-24,4148
1,AM,POR,2.0,11.0,6.537906772691863,49.0,1.0,123.0,12.0,5.0,0.6369994543764153,0.9005764533046121,2019-01-13,4149
1,WM,POR,3.0,12.0,4.058235503499763,30.0,2.0,104.0,24.0,5.0,0.2648304787131684,-2.5993557603573807,2019-02-08,4150
1,WM,AML,3.0,11.0,6.09571027357749,59.0,1.0,78.0,14.0,6.0,0.6721975591256759,0.2764381688282219,2019-02-11,4151
0,WM,ABD,2.0,10.0,4.817698983048191,35.0,2.0,136.0,11.0,6.0,0.35511633795779146,-1.5274109706605605,2019-01-14,4152
1,AM,GHL,3.0,6.0,5.78061402671287,25.0,1.0,116.0,20.0,6.0,0.5152522004707936,-0.16830445431987862,2019-02-25,4153
0,WM,AML,3.0,14.0,4.5218828327167415,49.0,2.0,180.0,13.0,4.0,0.4640021016064118,-1.944940699995951,2019-02-04,4154
1,IB,ABD,3.0,13.0,4.711068725076421,36.0,1.0,115.0,18.0,4.0,0.4362936009668491,-1.6779142569078855,2019-03-24,4155
1,SB,ADC,3.0,14.0,6.990169116950754,49.0,1.0,77.0,9.0,4.0,0.6904706992907296,1.5389221757251885,2019-03-30,4156
0,SB,AML,4.0,8.0,6.481529329586028,58.0,1.0,112.0,9.0,5.0,0.5892349653161136,0.8210025066684123,2019-03-03,4157
1,SB,ABD,3.0,12.0,9.755349428474142,37.0,1.0,133.0,15.0,3.0,0.9357363581014008,5.441836150301252,2019-03-07,4158
0,WM,HDO,2.0,11.0,5.808480791998468,31.0,2.0,133.0,9.0,7.0,0.645454351825471,-0.12897190620135435,2019-01-14,4159
1,WM,QHA,3.0,9.0,4.555750961488612,42.0,1.0,127.0,17.0,6.0,0.4876173055213773,-1.8971375268988404,2019-02-27,4160
1,AM,ABD,4.0,10.0,7.478331272968498,42.0,1.0,74.0,18.0,3.0,0.5902834144939225,2.2279386903593448,2019-03-04,4161
1,IB,GLI,3.0,13.0,6.055167546164853,49.0,1.0,114.0,9.0,3.0,0.5111482552194377,0.21921413293920722,2019-02-10,4162
1,SB,NAP,2.0,13.0,6.792862880754568,48.0,2.0,62.0,10.0,5.0,0.5238734012249697,1.260434272671643,2019-02-13,4163
0,AM,QHA,2.0,9.0,4.644178645116523,53.0,2.0,160.0,14.0,6.0,0.43437591897494043,-1.7723262656828838,2019-03-22,4164
1,SB,ABD,3.0,10.0,6.414100250514249,67.0,2.0,123.0,8.0,4.0,0.5219157878308286,0.7258297275533121,2019-02-06,4165
0,IB,NAP,4.0,13.0,1.9798040704652324,33.0,2.0,217.0,19.0,3.0,0.20513359040808107,-5.532957974789321,2019-01-19,4166
1,WM,POR,4.0,6.0,7.481128553944686,35.0,2.0,125.0,13.0,5.0,0.5485692708449996,2.2318869128196583,2019-02-11,4167
1,IB,ADC,3.0,17.0,5.619520866878939,34.0,2.0,96.0,3.0,3.0,0.45048251231748765,-0.3956794078100132,2019-03-12,4168
0,WM,ABD,3.0,9.0,6.9555790501168095,40.0,1.0,112.0,23.0,5.0,0.5391705334176368,1.4901000230919146,2019-02-11,4169
1,SB,ABD,3.0,11.0,5.812000048704581,60.0,1.0,85.0,14.0,5.0,0.4921720100886786,-0.12400465103858349,2019-03-01,4170
1,SB,GLI,2.0,11.0,7.042899893807517,43.0,1.0,64.0,14.0,6.0,0.5840698454248,1.6133490349888917,2019-03-31,4171
0,WM,POR,3.0,13.0,5.9663383509576,12.0,1.0,118.0,15.0,4.0,0.5838146505582517,0.09383615817208146,2019-02-23,4172
0,IB,NAP,3.0,7.0,5.049643870205405,57.0,2.0,123.0,11.0,6.0,0.35320238739244075,-1.2000323409036349,2019-03-09,4173
1,AM,ZEF,3.0,15.0,6.279951087270902,62.0,0.0,155.0,13.0,1.0,0.7496921382670725,0.5364848802324154,2019-03-02,4174
1,WM,HDO,4.0,13.0,3.927524358296516,36.0,1.0,114.0,18.0,4.0,0.4142674017598712,-2.7838480168372257,2019-03-15,4175
1,IB,GLI,4.0,15.0,3.9897875229934,46.0,2.0,95.0,27.0,4.0,0.3188930372910721,-2.695966667984816,2019-03-23,4176
1,WM,ADC,3.0,15.0,5.046285048152156,42.0,1.0,118.0,18.0,3.0,0.4731169421058569,-1.2047731505626322,2019-03-14,4177
1,IB,ABD,2.0,12.0,8.208662773937112,56.0,1.0,65.0,15.0,5.0,0.6865465592163492,3.258765146531082,2019-01-18,4178
1,IB,NAP,4.0,9.0,4.601279591679391,43.0,1.0,36.0,15.0,6.0,0.3105624574197724,-1.832876138129945,2019-03-10,4179
0,WM,NAP,3.0,10.0,5.648037025538872,33.0,2.0,162.0,20.0,5.0,0.5993158736336571,-0.355430273360707,2019-01-13,4180
0,SB,GHL,4.0,12.0,5.579720630121233,53.0,2.0,210.0,10.0,2.0,0.5552953511025738,-0.45185545520400994,2019-01-27,4181
0,SB,ABD,4.0,9.0,5.36998757147029,45.0,2.0,128.0,9.0,5.0,0.5029156759740914,-0.7478831978174314,2019-02-21,4182
1,SB,AML,2.0,6.0,4.814930163523316,46.0,1.0,113.0,15.0,6.0,0.2804108224186445,-1.5313190212031178,2019-03-11,4183
1,WM,NAP,4.0,13.0,6.0930085809928896,40.0,1.0,102.0,13.0,4.0,0.7116807550885781,0.2726248646109506,2019-03-20,4184
1,IB,POR,3.0,14.0,7.416532659762745,33.0,1.0,67.0,15.0,5.0,0.6798765528238453,2.140713032746703,2019-01-11,4185
1,IB,HDO,3.0,14.0,5.148876142847928,48.0,1.0,154.0,18.0,3.0,0.5486333108457713,-1.0599709416482368,2019-01-23,4186
1,SB,ABD,4.0,9.0,2.9917834991295993,46.0,1.0,141.0,25.0,5.0,0.2660353733481276,-4.104599528268446,2019-01-27,4187
0,IB,ABD,4.0,9.0,5.121349003061373,59.0,2.0,144.0,10.0,5.0,0.5031900516470988,-1.0988241253286408,2019-01-04,4188
0,IB,GLI,3.0,9.0,5.079759757909293,56.0,2.0,97.0,15.0,6.0,0.3900980194733783,-1.1575252687657198,2019-02-12,4189
1,IB,AML,3.0,11.0,5.23322632367472,33.0,1.0,101.0,15.0,5.0,0.5158321173530436,-0.9409148720910436,2019-02-14,4190
1,AM,ZEF,3.0,13.0,6.530163446664749,40.0,2.0,115.0,9.0,4.0,0.5281657670207632,0.8896471351567212,2019-03-09,4191
1,AM,HDO,2.0,10.0,7.307631550778635,29.0,1.0,68.0,11.0,5.0,0.684874892500901,1.9870045536541583,2019-03-16,4192
1,AM,GLI,2.0,13.0,5.268806639804218,46.0,2.0,77.0,7.0,6.0,0.45108289370200627,-0.8906950320093874,2019-01-19,4193
